Cutaneous nocardiosis,A431,
Other forms of nocardiosis,A438,
Nocardiosis  unspecified,A439,
Systemic bartonellosis,A440,
Cutaneous and mucocutaneous bartonellosis,A441,
Other forms of bartonellosis,A448,
Bartonellosis  unspecified,A449,
Erysipelas,A46,
Gas gangrene,A480,
Legionnaires  disease,A481,
Nonpneumonic Legionnaires  disease [Pontiac fever],A482,
Toxic shock syndrome,A483,
Brazilian purpuric fever,A484,
Infant botulism,A4851,
Wound botulism,A4852,
Other specified bacterial diseases,A488,
Methicillin susceptible Staphylococcus aureus infection  unspecified site,A4901,
Methicillin resistant Staphylococcus aureus infection  unspecified site,A4902,
Streptococcal infection  unspecified site,A491,
Hemophilus influenzae infection  unspecified site,A492,
Mycoplasma infection  unspecified site,A493,
Other bacterial infections of unspecified site,A498,
Bacterial infection  unspecified,A499,
Early congenital syphilitic oculopathy,A5001,
Early congenital syphilitic osteochondropathy,A5002,
Early congenital syphilitic pharyngitis,A5003,
Early congenital syphilitic pneumonia,A5004,
Early congenital syphilitic rhinitis,A5005,
Early cutaneous congenital syphilis,A5006,
Early mucocutaneous congenital syphilis,A5007,
Early visceral congenital syphilis,A5008,
Other early congenital syphilis  symptomatic,A5009,
Early congenital syphilis  latent,A501,
Early congenital syphilis  unspecified,A502,
Late congenital syphilitic oculopathy  unspecified,A5030,
Late congenital syphilitic interstitial keratitis,A5031,
Late congenital syphilitic chorioretinitis,A5032,
Other late congenital syphilitic oculopathy,A5039,
Late congenital neurosyphilis  unspecified,A5040,
Late congenital syphilitic meningitis,A5041,
Late congenital syphilitic encephalitis,A5042,
Late congenital syphilitic polyneuropathy,A5043,
Late congenital syphilitic optic nerve atrophy,A5044,
Juvenile general paresis,A5045,
Other late congenital neurosyphilis,A5049,
Clutton s joints,A5051,
Hutchinson s teeth,A5052,
Hutchinson s triad,A5053,
Late congenital cardiovascular syphilis,A5054,
Late congenital syphilitic arthropathy,A5055,
Late congenital syphilitic osteochondropathy,A5056,
Syphilitic saddle nose,A5057,
Other late congenital syphilis  symptomatic,A5059,
Late congenital syphilis  latent,A506,
Late congenital syphilis  unspecified,A507,
Congenital syphilis  unspecified,A509,
Primary genital syphilis,A510,
Primary anal syphilis,A511,
Primary syphilis of other sites,A512,
Condyloma latum,A5131,
Syphilitic alopecia,A5132,
Other secondary syphilis of skin,A5139,
Secondary syphilitic meningitis,A5141,
Secondary syphilitic female pelvic disease,A5142,
Secondary syphilitic oculopathy,A5143,
Secondary syphilitic nephritis,A5144,
Secondary syphilitic hepatitis,A5145,
Secondary syphilitic osteopathy,A5146,
Other secondary syphilitic conditions,A5149,
Early syphilis  latent,A515,
Early syphilis  unspecified,A519,
Cardiovascular syphilis  unspecified,A5200,
Syphilitic aneurysm of aorta,A5201,
Syphilitic aortitis,A5202,
Syphilitic endocarditis,A5203,
Syphilitic cerebral arteritis,A5204,
Other cerebrovascular syphilis,A5205,
Other syphilitic heart involvement,A5206,
Other cardiovascular syphilis,A5209,
Symptomatic neurosyphilis  unspecified,A5210,
Tabes dorsalis,A5211,
Other cerebrospinal syphilis,A5212,
Late syphilitic meningitis,A5213,
Late syphilitic encephalitis,A5214,
Late syphilitic neuropathy,A5215,
Charcot s arthropathy (tabetic),A5216,
General paresis,A5217,
Other symptomatic neurosyphilis,A5219,
Asymptomatic neurosyphilis,A522,
Neurosyphilis  unspecified,A523,
Late syphilitic oculopathy,A5271,
Syphilis of lung and bronchus,A5272,
Symptomatic late syphilis of other respiratory organs,A5273,
Syphilis of liver and other viscera,A5274,
Syphilis of kidney and ureter,A5275,
Other genitourinary symptomatic late syphilis,A5276,
Syphilis of bone and joint,A5277,
Syphilis of other musculoskeletal tissue,A5278,
Other symptomatic late syphilis,A5279,
Late syphilis  latent,A528,
Late syphilis  unspecified,A529,
Latent syphilis  unspecified as early or late,A530,
Syphilis  unspecified,A539,
Gonococcal infection of lower genitourinary tract  unspecified,A5400,
Gonococcal cystitis and urethritis  unspecified,A5401,
Gonococcal vulvovaginitis  unspecified,A5402,
Gonococcal cervicitis  unspecified,A5403,
Other gonococcal infection of lower genitourinary tract,A5409,
Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,A541,
Gonococcal infection of kidney and ureter,A5421,
Gonococcal prostatitis,A5422,
Gonococcal infection of other male genital organs,A5423,
Gonococcal female pelvic inflammatory disease,A5424,
Other gonococcal genitourinary infections,A5429,
Gonococcal infection of eye  unspecified,A5430,
Gonococcal conjunctivitis,A5431,
Gonococcal iridocyclitis,A5432,
Gonococcal keratitis,A5433,
Other gonococcal eye infection,A5439,
Gonococcal infection of musculoskeletal system  unspecified,A5440,
Gonococcal spondylopathy,A5441,
Gonococcal arthritis,A5442,
Gonococcal osteomyelitis,A5443,
Gonococcal infection of other musculoskeletal tissue,A5449,
Gonococcal pharyngitis,A545,
Gonococcal infection of anus and rectum,A546,
Gonococcal meningitis,A5481,
Gonococcal brain abscess,A5482,
Gonococcal heart infection,A5483,
Gonococcal pneumonia,A5484,
Gonococcal peritonitis,A5485,
Gonococcal sepsis,A5486,
Other gonococcal infections,A5489,
Gonococcal infection  unspecified,A549,
Chlamydial lymphogranuloma (venereum),A55,
Chlamydial infection of lower genitourinary tract  unspecified,A5600,
Chlamydial cystitis and urethritis,A5601,
Chlamydial vulvovaginitis,A5602,
Other chlamydial infection of lower genitourinary tract,A5609,
Chlamydial female pelvic inflammatory disease,A5611,
Other chlamydial genitourinary infection,A5619,
Chlamydial infection of genitourinary tract  unspecified,A562,
Chlamydial infection of anus and rectum,A563,
Chlamydial infection of pharynx,A564,
Sexually transmitted chlamydial infection of other sites,A568,
Chancroid,A57,
Granuloma inguinale,A58,
Urogenital trichomoniasis  unspecified,A5900,
Trichomonal vulvovaginitis,A5901,
Trichomonal prostatitis,A5902,
Trichomonal cystitis and urethritis,A5903,
Other urogenital trichomoniasis,A5909,
Trichomoniasis of other sites,A598,
Trichomoniasis  unspecified,A599,
Herpesviral infection of urogenital system  unspecified,A6000,
Herpesviral infection of penis,A6001,
Herpesviral infection of other male genital organs,A6002,
Herpesviral cervicitis,A6003,
Herpesviral vulvovaginitis,A6004,
Herpesviral infection of other urogenital tract,A6009,
Herpesviral infection of perianal skin and rectum,A601,
Anogenital herpesviral infection  unspecified,A609,
Anogenital (venereal) warts,A630,
Other specified predominantly sexually transmitted diseases,A638,
Unspecified sexually transmitted disease,A64,
Nonvenereal syphilis,A65,
Initial lesions of yaws,A660,
Multiple papillomata and wet crab yaws,A661,
Other early skin lesions of yaws,A662,
Hyperkeratosis of yaws,A663,
Gummata and ulcers of yaws,A664,
Gangosa,A665,
Bone and joint lesions of yaws,A666,
Other manifestations of yaws,A667,
Latent yaws,A668,
Yaws  unspecified,A669,
Primary lesions of pinta,A670,
Intermediate lesions of pinta,A671,
Late lesions of pinta,A672,
Mixed lesions of pinta,A673,
Pinta  unspecified,A679,
Louse-borne relapsing fever,A680,
Tick-borne relapsing fever,A681,
Relapsing fever  unspecified,A689,
Necrotizing ulcerative stomatitis,A690,
Other Vincent s infections,A691,
Lyme disease  unspecified,A6920,
Meningitis due to Lyme disease,A6921,
Other neurologic disorders in Lyme disease,A6922,
Arthritis due to Lyme disease,A6923,
Other conditions associated with Lyme disease,A6929,
Other specified spirochetal infections,A698,
Spirochetal infection  unspecified,A699,
Chlamydia psittaci infections,A70,
Initial stage of trachoma,A710,
Active stage of trachoma,A711,
Trachoma  unspecified,A719,
Chlamydial conjunctivitis,A740,
Chlamydial peritonitis,A7481,
Other chlamydial diseases,A7489,
Chlamydial infection  unspecified,A749,
Epidemic louse-borne typhus fever due to Rickettsia prowazekii,A750,
Recrudescent typhus [Brill s disease],A751,
Typhus fever due to Rickettsia typhi,A752,
Typhus fever due to Rickettsia tsutsugamushi,A753,
Typhus fever  unspecified,A759,
Spotted fever due to Rickettsia rickettsii,A770,
Spotted fever due to Rickettsia conorii,A771,
Spotted fever due to Rickettsia siberica,A772,
Spotted fever due to Rickettsia australis,A773,
Ehrlichiosis  unspecified,A7740,
Ehrlichiosis chafeensis [E. chafeensis],A7741,
Other ehrlichiosis,A7749,
Other spotted fevers,A778,
Spotted fever  unspecified,A779,
Q fever,A78,
Trench fever,A790,
Rickettsialpox due to Rickettsia akari,A791,
Rickettsiosis due to Ehrlichia sennetsu,A7981,
Other specified rickettsioses,A7989,
Rickettsiosis  unspecified,A799,
Acute paralytic poliomyelitis  vaccine-associated,A800,
Acute paralytic poliomyelitis  wild virus  imported,A801,
Acute paralytic poliomyelitis  wild virus  indigenous,A802,
Acute paralytic poliomyelitis  unspecified,A8030,
Other acute paralytic poliomyelitis,A8039,
Acute nonparalytic poliomyelitis,A804,
Acute poliomyelitis  unspecified,A809,
Creutzfeldt-Jakob disease  unspecified,A8100,
Variant Creutzfeldt-Jakob disease,A8101,
Other Creutzfeldt-Jakob disease,A8109,
Subacute sclerosing panencephalitis,A811,
Progressive multifocal leukoencephalopathy,A812,
Kuru,A8181,
Gerstmann-Straussler-Scheinker syndrome,A8182,
Fatal familial insomnia,A8183,
Other atypical virus infections of central nervous system,A8189,
Atypical virus infection of central nervous system  unspecified,A819,
Sylvatic rabies,A820,
Urban rabies,A821,
Rabies  unspecified,A829,
Japanese encephalitis,A830,
Western equine encephalitis,A831,
Eastern equine encephalitis,A832,
St Louis encephalitis,A833,
Australian encephalitis,A834,
California encephalitis,A835,
Rocio virus disease,A836,
Other mosquito-borne viral encephalitis,A838,
Mosquito-borne viral encephalitis  unspecified,A839,
Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis],A840,
Central European tick-borne encephalitis,A841,
Other tick-borne viral encephalitis,A848,
Tick-borne viral encephalitis  unspecified,A849,
Enteroviral encephalitis,A850,
Adenoviral encephalitis,A851,
Arthropod-borne viral encephalitis  unspecified,A852,
Other specified viral encephalitis,A858,
Unspecified viral encephalitis,A86,
Enteroviral meningitis,A870,
Adenoviral meningitis,A871,
Lymphocytic choriomeningitis,A872,
Other viral meningitis,A878,
Viral meningitis  unspecified,A879,
Enteroviral exanthematous fever [Boston exanthem],A880,
Epidemic vertigo,A881,
Other specified viral infections of central nervous system,A888,
Unspecified viral infection of central nervous system,A89,
Dengue fever [classical dengue],A90,
Dengue hemorrhagic fever,A91,
Chikungunya virus disease,A920,
O nyong-nyong fever,A921,
Venezuelan equine fever,A922,
West Nile virus infection  unspecified,A9230,
West Nile virus infection with encephalitis,A9231,
West Nile virus infection with other neurologic manifestation,A9232,
West Nile virus infection with other complications,A9239,
Rift Valley fever,A924,
Other specified mosquito-borne viral fevers,A928,
Mosquito-borne viral fever  unspecified,A929,
Oropouche virus disease,A930,
Sandfly fever,A931,
Colorado tick fever,A932,
Other specified arthropod-borne viral fevers,A938,
Unspecified arthropod-borne viral fever,A94,
Sylvatic yellow fever,A950,
Urban yellow fever,A951,
Yellow fever  unspecified,A959,
Junin hemorrhagic fever,A960,
Machupo hemorrhagic fever,A961,
Lassa fever,A962,
Other arenaviral hemorrhagic fevers,A968,
Arenaviral hemorrhagic fever  unspecified,A969,
Crimean-Congo hemorrhagic fever,A980,
Omsk hemorrhagic fever,A981,
Kyasanur Forest disease,A982,
Marburg virus disease,A983,
Ebola virus disease,A984,
Hemorrhagic fever with renal syndrome,A985,
Other specified viral hemorrhagic fevers,A988,
Unspecified viral hemorrhagic fever,A99,
Eczema herpeticum,B000,
Herpesviral vesicular dermatitis,B001,
Herpesviral gingivostomatitis and pharyngotonsillitis,B002,
Herpesviral meningitis,B003,
Herpesviral encephalitis,B004,
Herpesviral ocular disease  unspecified,B0050,
Herpesviral iridocyclitis,B0051,
Herpesviral keratitis,B0052,
Herpesviral conjunctivitis,B0053,
Other herpesviral disease of eye,B0059,
Disseminated herpesviral disease,B007,
Herpesviral hepatitis,B0081,
Herpes simplex myelitis,B0082,
Other herpesviral infection,B0089,
Herpesviral infection  unspecified,B009,
Varicella meningitis,B010,
Varicella encephalitis and encephalomyelitis,B0111,
Varicella myelitis,B0112,
Varicella pneumonia,B012,
Varicella keratitis,B0181,
Other varicella complications,B0189,
Varicella without complication,B019,
Zoster encephalitis,B020,
Zoster meningitis,B021,
Postherpetic geniculate ganglionitis,B0221,
Postherpetic trigeminal neuralgia,B0222,
Postherpetic polyneuropathy,B0223,
Postherpetic myelitis,B0224,
Other postherpetic nervous system involvement,B0229,
Zoster ocular disease  unspecified,B0230,
Zoster conjunctivitis,B0231,
Zoster iridocyclitis,B0232,
Zoster keratitis,B0233,
Zoster scleritis,B0234,
Other herpes zoster eye disease,B0239,
Disseminated zoster,B027,
Zoster with other complications,B028,
Zoster without complications,B029,
Smallpox,B03,
Monkeypox,B04,
Measles complicated by encephalitis,B050,
Measles complicated by meningitis,B051,
Measles complicated by pneumonia,B052,
Measles complicated by otitis media,B053,
Measles with intestinal complications,B054,
Measles keratitis and keratoconjunctivitis,B0581,
Other measles complications,B0589,
Measles without complication,B059,
Rubella with neurological complication  unspecified,B0600,
Rubella encephalitis,B0601,
Rubella meningitis,B0602,
Other neurological complications of rubella,B0609,
Rubella pneumonia,B0681,
Rubella arthritis,B0682,
Other rubella complications,B0689,
Rubella without complication,B069,
Plantar wart,B070,
Other viral warts,B078,
Viral wart  unspecified,B079,
Cowpox,B08010,
Vaccinia not from vaccine,B08011,
Orf virus disease,B0802,
Pseudocowpox [milker s node],B0803,
Paravaccinia  unspecified,B0804,
Other orthopoxvirus infections,B0809,
Molluscum contagiosum,B081,
Exanthema subitum [sixth disease]  unspecified,B0820,
Exanthema subitum [sixth disease] due to human herpesvirus 6,B0821,
Exanthema subitum [sixth disease] due to human herpesvirus 7,B0822,
Erythema infectiosum [fifth disease],B083,
Enteroviral vesicular stomatitis with exanthem,B084,
Enteroviral vesicular pharyngitis,B085,
Parapoxvirus infection  unspecified,B0860,
Bovine stomatitis,B0861,
Sealpox,B0862,
Other parapoxvirus infections,B0869,
Yatapoxvirus infection  unspecified,B0870,
Tanapox virus disease,B0871,
Yaba pox virus disease,B0872,
Other yatapoxvirus infections,B0879,
Other specified viral infections characterized by skin and mucous membrane lesions,B088,
Unspecified viral infection characterized by skin and mucous membrane lesions,B09,
Human herpesvirus 6 encephalitis,B1001,
Other human herpesvirus encephalitis,B1009,
Human herpesvirus 6 infection,B1081,
Human herpesvirus 7 infection,B1082,
Other human herpesvirus infection,B1089,
Hepatitis A with hepatic coma,B150,
Hepatitis A without hepatic coma,B159,
Acute hepatitis B with delta-agent with hepatic coma,B160,
Acute hepatitis B with delta-agent without hepatic coma,B161,
Acute hepatitis B without delta-agent with hepatic coma,B162,
Acute hepatitis B without delta-agent and without hepatic coma,B169,
Acute delta-(super) infection of hepatitis B carrier,B170,
Acute hepatitis C without hepatic coma,B1710,
Acute hepatitis C with hepatic coma,B1711,
Acute hepatitis E,B172,
Other specified acute viral hepatitis,B178,
Acute viral hepatitis  unspecified,B179,
Chronic viral hepatitis B with delta-agent,B180,
Chronic viral hepatitis B without delta-agent,B181,
Chronic viral hepatitis C,B182,
Other chronic viral hepatitis,B188,
Chronic viral hepatitis  unspecified,B189,
Unspecified viral hepatitis with hepatic coma,B190,
Unspecified viral hepatitis B without hepatic coma,B1910,
Unspecified viral hepatitis B with hepatic coma,B1911,
Unspecified viral hepatitis C without hepatic coma,B1920,
Unspecified viral hepatitis C with hepatic coma,B1921,
Unspecified viral hepatitis without hepatic coma,B199,
Human immunodeficiency virus [HIV] disease,B20,
Cytomegaloviral pneumonitis,B250,
Cytomegaloviral hepatitis,B251,
Cytomegaloviral pancreatitis,B252,
Other cytomegaloviral diseases,B258,
Cytomegaloviral disease  unspecified,B259,
Mumps orchitis,B260,
Mumps meningitis,B261,
Mumps encephalitis,B262,
Mumps pancreatitis,B263,
Mumps hepatitis,B2681,
Mumps myocarditis,B2682,
Mumps nephritis,B2683,
Mumps polyneuropathy,B2684,
Mumps arthritis,B2685,
Other mumps complications,B2689,
Mumps without complication,B269,
Gammaherpesviral mononucleosis without complication,B2700,
Gammaherpesviral mononucleosis with polyneuropathy,B2701,
Gammaherpesviral mononucleosis with meningitis,B2702,
Gammaherpesviral mononucleosis with other complications,B2709,
Cytomegaloviral mononucleosis without complications,B2710,
Cytomegaloviral mononucleosis with polyneuropathy,B2711,
Cytomegaloviral mononucleosis with meningitis,B2712,
Cytomegaloviral mononucleosis with other complication,B2719,
Other infectious mononucleosis without complication,B2780,
Other infectious mononucleosis with polyneuropathy,B2781,
Other infectious mononucleosis with meningitis,B2782,
Other infectious mononucleosis with other complication,B2789,
Infectious mononucleosis  unspecified without complication,B2790,
Infectious mononucleosis  unspecified with polyneuropathy,B2791,
Infectious mononucleosis  unspecified with meningitis,B2792,
Infectious mononucleosis  unspecified with other complication,B2799,
Keratoconjunctivitis due to adenovirus,B300,
Conjunctivitis due to adenovirus,B301,
Viral pharyngoconjunctivitis,B302,
Acute epidemic hemorrhagic conjunctivitis (enteroviral),B303,
Other viral conjunctivitis,B308,
Viral conjunctivitis  unspecified,B309,
Epidemic myalgia,B330,
Ross River disease,B331,
Viral carditis  unspecified,B3320,
Viral endocarditis,B3321,
Viral myocarditis,B3322,
Viral pericarditis,B3323,
Viral cardiomyopathy,B3324,
Retrovirus infections  not elsewhere classified,B333,
Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],B334,
Other specified viral diseases,B338,
Adenovirus infection  unspecified,B340,
Enterovirus infection  unspecified,B341,
Coronavirus infection  unspecified,B342,
Parvovirus infection  unspecified,B343,
Papovavirus infection  unspecified,B344,
Other viral infections of unspecified site,B348,
Viral infection  unspecified,B349,
Tinea barbae and tinea capitis,B350,
Tinea unguium,B351,
Tinea manuum,B352,
Tinea pedis,B353,
Tinea corporis,B354,
Tinea imbricata,B355,
Tinea cruris,B356,
Other dermatophytoses,B358,
Dermatophytosis  unspecified,B359,
Pityriasis versicolor,B360,
Tinea nigra,B361,
White piedra,B362,
Black piedra,B363,
Other specified superficial mycoses,B368,
Superficial mycosis  unspecified,B369,
Candidal stomatitis,B370,
Pulmonary candidiasis,B371,
Candidiasis of skin and nail,B372,
Candidiasis of vulva and vagina,B373,
Candidal cystitis and urethritis,B3741,
Candidal balanitis,B3742,
Other urogenital candidiasis,B3749,
