Displaced fracture of lesser trochanter of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72123C,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with routine healing,S72123D,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72123E,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72123F,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with delayed healing,S72123G,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with delayed healing,S72123H,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72123J,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with nonunion,S72123K,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with nonunion,S72123M,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72123N,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with malunion,S72123P,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with malunion,S72123Q,
Displaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72123R,
Displaced fracture of lesser trochanter of unspecified femur  sequela,S72123S,
Nondisplaced fracture of lesser trochanter of right femur  initial encounter for closed fracture,S72124A,
Nondisplaced fracture of lesser trochanter of right femur  initial encounter for open fracture type I or II,S72124B,
Nondisplaced fracture of lesser trochanter of right femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72124C,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for closed fracture with routine healing,S72124D,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type I or II with routine healing,S72124E,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72124F,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for closed fracture with delayed healing,S72124G,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type I or II with delayed healing,S72124H,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72124J,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for closed fracture with nonunion,S72124K,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type I or II with nonunion,S72124M,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72124N,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for closed fracture with malunion,S72124P,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type I or II with malunion,S72124Q,
Nondisplaced fracture of lesser trochanter of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72124R,
Nondisplaced fracture of lesser trochanter of right femur  sequela,S72124S,
Nondisplaced fracture of lesser trochanter of left femur  initial encounter for closed fracture,S72125A,
Nondisplaced fracture of lesser trochanter of left femur  initial encounter for open fracture type I or II,S72125B,
Nondisplaced fracture of lesser trochanter of left femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72125C,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for closed fracture with routine healing,S72125D,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type I or II with routine healing,S72125E,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72125F,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for closed fracture with delayed healing,S72125G,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type I or II with delayed healing,S72125H,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72125J,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for closed fracture with nonunion,S72125K,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type I or II with nonunion,S72125M,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72125N,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for closed fracture with malunion,S72125P,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type I or II with malunion,S72125Q,
Nondisplaced fracture of lesser trochanter of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72125R,
Nondisplaced fracture of lesser trochanter of left femur  sequela,S72125S,
Nondisplaced fracture of lesser trochanter of unspecified femur  initial encounter for closed fracture,S72126A,
Nondisplaced fracture of lesser trochanter of unspecified femur  initial encounter for open fracture type I or II,S72126B,
Nondisplaced fracture of lesser trochanter of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72126C,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with routine healing,S72126D,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72126E,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72126F,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with delayed healing,S72126G,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with delayed healing,S72126H,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72126J,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with nonunion,S72126K,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with nonunion,S72126M,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72126N,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for closed fracture with malunion,S72126P,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type I or II with malunion,S72126Q,
Nondisplaced fracture of lesser trochanter of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72126R,
Nondisplaced fracture of lesser trochanter of unspecified femur  sequela,S72126S,
Displaced apophyseal fracture of right femur  initial encounter for closed fracture,S72131A,
Displaced apophyseal fracture of right femur  initial encounter for open fracture type I or II,S72131B,
Displaced apophyseal fracture of right femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72131C,
Displaced apophyseal fracture of right femur  subsequent encounter for closed fracture with routine healing,S72131D,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with routine healing,S72131E,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72131F,
Displaced apophyseal fracture of right femur  subsequent encounter for closed fracture with delayed healing,S72131G,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with delayed healing,S72131H,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72131J,
Displaced apophyseal fracture of right femur  subsequent encounter for closed fracture with nonunion,S72131K,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with nonunion,S72131M,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72131N,
Displaced apophyseal fracture of right femur  subsequent encounter for closed fracture with malunion,S72131P,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with malunion,S72131Q,
Displaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72131R,
Displaced apophyseal fracture of right femur  sequela,S72131S,
Displaced apophyseal fracture of left femur  initial encounter for closed fracture,S72132A,
Displaced apophyseal fracture of left femur  initial encounter for open fracture type I or II,S72132B,
Displaced apophyseal fracture of left femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72132C,
Displaced apophyseal fracture of left femur  subsequent encounter for closed fracture with routine healing,S72132D,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with routine healing,S72132E,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72132F,
Displaced apophyseal fracture of left femur  subsequent encounter for closed fracture with delayed healing,S72132G,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with delayed healing,S72132H,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72132J,
Displaced apophyseal fracture of left femur  subsequent encounter for closed fracture with nonunion,S72132K,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with nonunion,S72132M,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72132N,
Displaced apophyseal fracture of left femur  subsequent encounter for closed fracture with malunion,S72132P,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with malunion,S72132Q,
Displaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72132R,
Displaced apophyseal fracture of left femur  sequela,S72132S,
Displaced apophyseal fracture of unspecified femur  initial encounter for closed fracture,S72133A,
Displaced apophyseal fracture of unspecified femur  initial encounter for open fracture type I or II,S72133B,
Displaced apophyseal fracture of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72133C,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with routine healing,S72133D,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72133E,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72133F,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with delayed healing,S72133G,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with delayed healing,S72133H,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72133J,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with nonunion,S72133K,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with nonunion,S72133M,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72133N,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with malunion,S72133P,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with malunion,S72133Q,
Displaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72133R,
Displaced apophyseal fracture of unspecified femur  sequela,S72133S,
Nondisplaced apophyseal fracture of right femur  initial encounter for closed fracture,S72134A,
Nondisplaced apophyseal fracture of right femur  initial encounter for open fracture type I or II,S72134B,
Nondisplaced apophyseal fracture of right femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72134C,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for closed fracture with routine healing,S72134D,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with routine healing,S72134E,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72134F,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for closed fracture with delayed healing,S72134G,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with delayed healing,S72134H,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72134J,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for closed fracture with nonunion,S72134K,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with nonunion,S72134M,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72134N,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for closed fracture with malunion,S72134P,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type I or II with malunion,S72134Q,
Nondisplaced apophyseal fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72134R,
Nondisplaced apophyseal fracture of right femur  sequela,S72134S,
Nondisplaced apophyseal fracture of left femur  initial encounter for closed fracture,S72135A,
Nondisplaced apophyseal fracture of left femur  initial encounter for open fracture type I or II,S72135B,
Nondisplaced apophyseal fracture of left femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72135C,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for closed fracture with routine healing,S72135D,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with routine healing,S72135E,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72135F,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for closed fracture with delayed healing,S72135G,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with delayed healing,S72135H,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72135J,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for closed fracture with nonunion,S72135K,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with nonunion,S72135M,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72135N,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for closed fracture with malunion,S72135P,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type I or II with malunion,S72135Q,
Nondisplaced apophyseal fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72135R,
Nondisplaced apophyseal fracture of left femur  sequela,S72135S,
Nondisplaced apophyseal fracture of unspecified femur  initial encounter for closed fracture,S72136A,
Nondisplaced apophyseal fracture of unspecified femur  initial encounter for open fracture type I or II,S72136B,
Nondisplaced apophyseal fracture of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72136C,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with routine healing,S72136D,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72136E,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72136F,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with delayed healing,S72136G,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with delayed healing,S72136H,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72136J,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with nonunion,S72136K,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with nonunion,S72136M,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72136N,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for closed fracture with malunion,S72136P,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type I or II with malunion,S72136Q,
Nondisplaced apophyseal fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72136R,
Nondisplaced apophyseal fracture of unspecified femur  sequela,S72136S,
Displaced intertrochanteric fracture of right femur  initial encounter for closed fracture,S72141A,
Displaced intertrochanteric fracture of right femur  initial encounter for open fracture type I or II,S72141B,
Displaced intertrochanteric fracture of right femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72141C,
Displaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with routine healing,S72141D,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with routine healing,S72141E,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72141F,
Displaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with delayed healing,S72141G,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with delayed healing,S72141H,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72141J,
Displaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with nonunion,S72141K,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with nonunion,S72141M,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72141N,
Displaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with malunion,S72141P,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with malunion,S72141Q,
Displaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72141R,
Displaced intertrochanteric fracture of right femur  sequela,S72141S,
Displaced intertrochanteric fracture of left femur  initial encounter for closed fracture,S72142A,
Displaced intertrochanteric fracture of left femur  initial encounter for open fracture type I or II,S72142B,
Displaced intertrochanteric fracture of left femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72142C,
Displaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with routine healing,S72142D,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with routine healing,S72142E,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72142F,
Displaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with delayed healing,S72142G,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with delayed healing,S72142H,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72142J,
Displaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with nonunion,S72142K,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with nonunion,S72142M,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72142N,
Displaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with malunion,S72142P,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with malunion,S72142Q,
Displaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72142R,
Displaced intertrochanteric fracture of left femur  sequela,S72142S,
Displaced intertrochanteric fracture of unspecified femur  initial encounter for closed fracture,S72143A,
Displaced intertrochanteric fracture of unspecified femur  initial encounter for open fracture type I or II,S72143B,
Displaced intertrochanteric fracture of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72143C,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for closed fracture with routine healing,S72143D,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72143E,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72143F,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for closed fracture with delayed healing,S72143G,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type I or II with delayed healing,S72143H,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72143J,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for closed fracture with nonunion,S72143K,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type I or II with nonunion,S72143M,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72143N,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for closed fracture with malunion,S72143P,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type I or II with malunion,S72143Q,
Displaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72143R,
Displaced intertrochanteric fracture of unspecified femur  sequela,S72143S,
Nondisplaced intertrochanteric fracture of right femur  initial encounter for closed fracture,S72144A,
Nondisplaced intertrochanteric fracture of right femur  initial encounter for open fracture type I or II,S72144B,
Nondisplaced intertrochanteric fracture of right femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72144C,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with routine healing,S72144D,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with routine healing,S72144E,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72144F,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with delayed healing,S72144G,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with delayed healing,S72144H,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72144J,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with nonunion,S72144K,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with nonunion,S72144M,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72144N,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for closed fracture with malunion,S72144P,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type I or II with malunion,S72144Q,
Nondisplaced intertrochanteric fracture of right femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72144R,
Nondisplaced intertrochanteric fracture of right femur  sequela,S72144S,
Nondisplaced intertrochanteric fracture of left femur  initial encounter for closed fracture,S72145A,
Nondisplaced intertrochanteric fracture of left femur  initial encounter for open fracture type I or II,S72145B,
Nondisplaced intertrochanteric fracture of left femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72145C,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with routine healing,S72145D,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with routine healing,S72145E,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with routine healing,S72145F,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with delayed healing,S72145G,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with delayed healing,S72145H,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with delayed healing,S72145J,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with nonunion,S72145K,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with nonunion,S72145M,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with nonunion,S72145N,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for closed fracture with malunion,S72145P,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type I or II with malunion,S72145Q,
Nondisplaced intertrochanteric fracture of left femur  subsequent encounter for open fracture type IIIA  IIIB  or IIIC with malunion,S72145R,
Nondisplaced intertrochanteric fracture of left femur  sequela,S72145S,
Nondisplaced intertrochanteric fracture of unspecified femur  initial encounter for closed fracture,S72146A,
Nondisplaced intertrochanteric fracture of unspecified femur  initial encounter for open fracture type I or II,S72146B,
Nondisplaced intertrochanteric fracture of unspecified femur  initial encounter for open fracture type IIIA  IIIB  or IIIC,S72146C,
Nondisplaced intertrochanteric fracture of unspecified femur  subsequent encounter for closed fracture with routine healing,S72146D,
Nondisplaced intertrochanteric fracture of unspecified femur  subsequent encounter for open fracture type I or II with routine healing,S72146E,
