Poisoning by other synthetic narcotics  assault  sequela,T404X3S,
Poisoning by other synthetic narcotics  undetermined  initial encounter,T404X4A,
Poisoning by other synthetic narcotics  undetermined  subsequent encounter,T404X4D,
Poisoning by other synthetic narcotics  undetermined  sequela,T404X4S,
Adverse effect of other synthetic narcotics  initial encounter,T404X5A,
Adverse effect of other synthetic narcotics  subsequent encounter,T404X5D,
Adverse effect of other synthetic narcotics  sequela,T404X5S,
Underdosing of other synthetic narcotics  initial encounter,T404X6A,
Underdosing of other synthetic narcotics  subsequent encounter,T404X6D,
Underdosing of other synthetic narcotics  sequela,T404X6S,
Poisoning by cocaine  accidental (unintentional)  initial encounter,T405X1A,
Poisoning by cocaine  accidental (unintentional)  subsequent encounter,T405X1D,
Poisoning by cocaine  accidental (unintentional)  sequela,T405X1S,
Poisoning by cocaine  intentional self-harm  initial encounter,T405X2A,
Poisoning by cocaine  intentional self-harm  subsequent encounter,T405X2D,
Poisoning by cocaine  intentional self-harm  sequela,T405X2S,
Poisoning by cocaine  assault  initial encounter,T405X3A,
Poisoning by cocaine  assault  subsequent encounter,T405X3D,
Poisoning by cocaine  assault  sequela,T405X3S,
Poisoning by cocaine  undetermined  initial encounter,T405X4A,
Poisoning by cocaine  undetermined  subsequent encounter,T405X4D,
Poisoning by cocaine  undetermined  sequela,T405X4S,
Adverse effect of cocaine  initial encounter,T405X5A,
Adverse effect of cocaine  subsequent encounter,T405X5D,
Adverse effect of cocaine  sequela,T405X5S,
Underdosing of cocaine  initial encounter,T405X6A,
Underdosing of cocaine  subsequent encounter,T405X6D,
Underdosing of cocaine  sequela,T405X6S,
Poisoning by unspecified narcotics  accidental (unintentional)  initial encounter,T40601A,
Poisoning by unspecified narcotics  accidental (unintentional)  subsequent encounter,T40601D,
Poisoning by unspecified narcotics  accidental (unintentional)  sequela,T40601S,
Poisoning by unspecified narcotics  intentional self-harm  initial encounter,T40602A,
Poisoning by unspecified narcotics  intentional self-harm  subsequent encounter,T40602D,
Poisoning by unspecified narcotics  intentional self-harm  sequela,T40602S,
Poisoning by unspecified narcotics  assault  initial encounter,T40603A,
Poisoning by unspecified narcotics  assault  subsequent encounter,T40603D,
Poisoning by unspecified narcotics  assault  sequela,T40603S,
Poisoning by unspecified narcotics  undetermined  initial encounter,T40604A,
Poisoning by unspecified narcotics  undetermined  subsequent encounter,T40604D,
Poisoning by unspecified narcotics  undetermined  sequela,T40604S,
Adverse effect of unspecified narcotics  initial encounter,T40605A,
Adverse effect of unspecified narcotics  subsequent encounter,T40605D,
Adverse effect of unspecified narcotics  sequela,T40605S,
Underdosing of unspecified narcotics  initial encounter,T40606A,
Underdosing of unspecified narcotics  subsequent encounter,T40606D,
Underdosing of unspecified narcotics  sequela,T40606S,
Poisoning by other narcotics  accidental (unintentional)  initial encounter,T40691A,
Poisoning by other narcotics  accidental (unintentional)  subsequent encounter,T40691D,
Poisoning by other narcotics  accidental (unintentional)  sequela,T40691S,
Poisoning by other narcotics  intentional self-harm  initial encounter,T40692A,
Poisoning by other narcotics  intentional self-harm  subsequent encounter,T40692D,
Poisoning by other narcotics  intentional self-harm  sequela,T40692S,
Poisoning by other narcotics  assault  initial encounter,T40693A,
Poisoning by other narcotics  assault  subsequent encounter,T40693D,
Poisoning by other narcotics  assault  sequela,T40693S,
Poisoning by other narcotics  undetermined  initial encounter,T40694A,
Poisoning by other narcotics  undetermined  subsequent encounter,T40694D,
Poisoning by other narcotics  undetermined  sequela,T40694S,
Adverse effect of other narcotics  initial encounter,T40695A,
Adverse effect of other narcotics  subsequent encounter,T40695D,
Adverse effect of other narcotics  sequela,T40695S,
Underdosing of other narcotics  initial encounter,T40696A,
Underdosing of other narcotics  subsequent encounter,T40696D,
Underdosing of other narcotics  sequela,T40696S,
Poisoning by cannabis (derivatives)  accidental (unintentional)  initial encounter,T407X1A,
Poisoning by cannabis (derivatives)  accidental (unintentional)  subsequent encounter,T407X1D,
Poisoning by cannabis (derivatives)  accidental (unintentional)  sequela,T407X1S,
Poisoning by cannabis (derivatives)  intentional self-harm  initial encounter,T407X2A,
Poisoning by cannabis (derivatives)  intentional self-harm  subsequent encounter,T407X2D,
Poisoning by cannabis (derivatives)  intentional self-harm  sequela,T407X2S,
Poisoning by cannabis (derivatives)  assault  initial encounter,T407X3A,
Poisoning by cannabis (derivatives)  assault  subsequent encounter,T407X3D,
Poisoning by cannabis (derivatives)  assault  sequela,T407X3S,
Poisoning by cannabis (derivatives)  undetermined  initial encounter,T407X4A,
Poisoning by cannabis (derivatives)  undetermined  subsequent encounter,T407X4D,
Poisoning by cannabis (derivatives)  undetermined  sequela,T407X4S,
Adverse effect of cannabis (derivatives)  initial encounter,T407X5A,
Adverse effect of cannabis (derivatives)  subsequent encounter,T407X5D,
Adverse effect of cannabis (derivatives)  sequela,T407X5S,
Underdosing of cannabis (derivatives)  initial encounter,T407X6A,
Underdosing of cannabis (derivatives)  subsequent encounter,T407X6D,
Underdosing of cannabis (derivatives)  sequela,T407X6S,
Poisoning by lysergide [LSD]  accidental (unintentional)  initial encounter,T408X1A,
Poisoning by lysergide [LSD]  accidental (unintentional)  subsequent encounter,T408X1D,
Poisoning by lysergide [LSD]  accidental (unintentional)  sequela,T408X1S,
Poisoning by lysergide [LSD]  intentional self-harm  initial encounter,T408X2A,
Poisoning by lysergide [LSD]  intentional self-harm  subsequent encounter,T408X2D,
Poisoning by lysergide [LSD]  intentional self-harm  sequela,T408X2S,
Poisoning by lysergide [LSD]  assault  initial encounter,T408X3A,
Poisoning by lysergide [LSD]  assault  subsequent encounter,T408X3D,
Poisoning by lysergide [LSD]  assault  sequela,T408X3S,
Poisoning by lysergide [LSD]  undetermined  initial encounter,T408X4A,
Poisoning by lysergide [LSD]  undetermined  subsequent encounter,T408X4D,
Poisoning by lysergide [LSD]  undetermined  sequela,T408X4S,
Poisoning by unspecified psychodysleptics [hallucinogens]  accidental (unintentional)  initial encounter,T40901A,
Poisoning by unspecified psychodysleptics [hallucinogens]  accidental (unintentional)  subsequent encounter,T40901D,
Poisoning by unspecified psychodysleptics [hallucinogens]  accidental (unintentional)  sequela,T40901S,
Poisoning by unspecified psychodysleptics [hallucinogens]  intentional self-harm  initial encounter,T40902A,
Poisoning by unspecified psychodysleptics [hallucinogens]  intentional self-harm  subsequent encounter,T40902D,
Poisoning by unspecified psychodysleptics [hallucinogens]  intentional self-harm  sequela,T40902S,
Poisoning by unspecified psychodysleptics [hallucinogens]  assault  initial encounter,T40903A,
Poisoning by unspecified psychodysleptics [hallucinogens]  assault  subsequent encounter,T40903D,
Poisoning by unspecified psychodysleptics [hallucinogens]  assault  sequela,T40903S,
Poisoning by unspecified psychodysleptics [hallucinogens]  undetermined  initial encounter,T40904A,
Poisoning by unspecified psychodysleptics [hallucinogens]  undetermined  subsequent encounter,T40904D,
Poisoning by unspecified psychodysleptics [hallucinogens]  undetermined  sequela,T40904S,
Adverse effect of unspecified psychodysleptics [hallucinogens]  initial encounter,T40905A,
Adverse effect of unspecified psychodysleptics [hallucinogens]  subsequent encounter,T40905D,
Adverse effect of unspecified psychodysleptics [hallucinogens]  sequela,T40905S,
Underdosing of unspecified psychodysleptics  initial encounter,T40906A,
Underdosing of unspecified psychodysleptics  subsequent encounter,T40906D,
Underdosing of unspecified psychodysleptics  sequela,T40906S,
Poisoning by other psychodysleptics [hallucinogens]  accidental (unintentional)  initial encounter,T40991A,
Poisoning by other psychodysleptics [hallucinogens]  accidental (unintentional)  subsequent encounter,T40991D,
Poisoning by other psychodysleptics [hallucinogens]  accidental (unintentional)  sequela,T40991S,
Poisoning by other psychodysleptics [hallucinogens]  intentional self-harm  initial encounter,T40992A,
Poisoning by other psychodysleptics [hallucinogens]  intentional self-harm  subsequent encounter,T40992D,
Poisoning by other psychodysleptics [hallucinogens]  intentional self-harm  sequela,T40992S,
Poisoning by other psychodysleptics [hallucinogens]  assault  initial encounter,T40993A,
Poisoning by other psychodysleptics [hallucinogens]  assault  subsequent encounter,T40993D,
Poisoning by other psychodysleptics [hallucinogens]  assault  sequela,T40993S,
Poisoning by other psychodysleptics [hallucinogens]  undetermined  initial encounter,T40994A,
Poisoning by other psychodysleptics [hallucinogens]  undetermined  subsequent encounter,T40994D,
Poisoning by other psychodysleptics [hallucinogens]  undetermined  sequela,T40994S,
Adverse effect of other psychodysleptics [hallucinogens]  initial encounter,T40995A,
Adverse effect of other psychodysleptics [hallucinogens]  subsequent encounter,T40995D,
Adverse effect of other psychodysleptics [hallucinogens]  sequela,T40995S,
Underdosing of other psychodysleptics  initial encounter,T40996A,
Underdosing of other psychodysleptics  subsequent encounter,T40996D,
Underdosing of other psychodysleptics  sequela,T40996S,
Poisoning by inhaled anesthetics  accidental (unintentional)  initial encounter,T410X1A,
Poisoning by inhaled anesthetics  accidental (unintentional)  subsequent encounter,T410X1D,
Poisoning by inhaled anesthetics  accidental (unintentional)  sequela,T410X1S,
Poisoning by inhaled anesthetics  intentional self-harm  initial encounter,T410X2A,
Poisoning by inhaled anesthetics  intentional self-harm  subsequent encounter,T410X2D,
Poisoning by inhaled anesthetics  intentional self-harm  sequela,T410X2S,
Poisoning by inhaled anesthetics  assault  initial encounter,T410X3A,
Poisoning by inhaled anesthetics  assault  subsequent encounter,T410X3D,
Poisoning by inhaled anesthetics  assault  sequela,T410X3S,
Poisoning by inhaled anesthetics  undetermined  initial encounter,T410X4A,
Poisoning by inhaled anesthetics  undetermined  subsequent encounter,T410X4D,
Poisoning by inhaled anesthetics  undetermined  sequela,T410X4S,
Adverse effect of inhaled anesthetics  initial encounter,T410X5A,
Adverse effect of inhaled anesthetics  subsequent encounter,T410X5D,
Adverse effect of inhaled anesthetics  sequela,T410X5S,
Underdosing of inhaled anesthetics  initial encounter,T410X6A,
Underdosing of inhaled anesthetics  subsequent encounter,T410X6D,
Underdosing of inhaled anesthetics  sequela,T410X6S,
Poisoning by intravenous anesthetics  accidental (unintentional)  initial encounter,T411X1A,
Poisoning by intravenous anesthetics  accidental (unintentional)  subsequent encounter,T411X1D,
Poisoning by intravenous anesthetics  accidental (unintentional)  sequela,T411X1S,
Poisoning by intravenous anesthetics  intentional self-harm  initial encounter,T411X2A,
Poisoning by intravenous anesthetics  intentional self-harm  subsequent encounter,T411X2D,
Poisoning by intravenous anesthetics  intentional self-harm  sequela,T411X2S,
Poisoning by intravenous anesthetics  assault  initial encounter,T411X3A,
Poisoning by intravenous anesthetics  assault  subsequent encounter,T411X3D,
Poisoning by intravenous anesthetics  assault  sequela,T411X3S,
Poisoning by intravenous anesthetics  undetermined  initial encounter,T411X4A,
Poisoning by intravenous anesthetics  undetermined  subsequent encounter,T411X4D,
Poisoning by intravenous anesthetics  undetermined  sequela,T411X4S,
Adverse effect of intravenous anesthetics  initial encounter,T411X5A,
Adverse effect of intravenous anesthetics  subsequent encounter,T411X5D,
Adverse effect of intravenous anesthetics  sequela,T411X5S,
Underdosing of intravenous anesthetics  initial encounter,T411X6A,
Underdosing of intravenous anesthetics  subsequent encounter,T411X6D,
Underdosing of intravenous anesthetics  sequela,T411X6S,
Poisoning by unspecified general anesthetics  accidental (unintentional)  initial encounter,T41201A,
Poisoning by unspecified general anesthetics  accidental (unintentional)  subsequent encounter,T41201D,
Poisoning by unspecified general anesthetics  accidental (unintentional)  sequela,T41201S,
Poisoning by unspecified general anesthetics  intentional self-harm  initial encounter,T41202A,
Poisoning by unspecified general anesthetics  intentional self-harm  subsequent encounter,T41202D,
Poisoning by unspecified general anesthetics  intentional self-harm  sequela,T41202S,
Poisoning by unspecified general anesthetics  assault  initial encounter,T41203A,
Poisoning by unspecified general anesthetics  assault  subsequent encounter,T41203D,
Poisoning by unspecified general anesthetics  assault  sequela,T41203S,
Poisoning by unspecified general anesthetics  undetermined  initial encounter,T41204A,
Poisoning by unspecified general anesthetics  undetermined  subsequent encounter,T41204D,
Poisoning by unspecified general anesthetics  undetermined  sequela,T41204S,
Adverse effect of unspecified general anesthetics  initial encounter,T41205A,
Adverse effect of unspecified general anesthetics  subsequent encounter,T41205D,
Adverse effect of unspecified general anesthetics  sequela,T41205S,
Underdosing of unspecified general anesthetics  initial encounter,T41206A,
Underdosing of unspecified general anesthetics  subsequent encounter,T41206D,
Underdosing of unspecified general anesthetics  sequela,T41206S,
Poisoning by other general anesthetics  accidental (unintentional)  initial encounter,T41291A,
Poisoning by other general anesthetics  accidental (unintentional)  subsequent encounter,T41291D,
Poisoning by other general anesthetics  accidental (unintentional)  sequela,T41291S,
Poisoning by other general anesthetics  intentional self-harm  initial encounter,T41292A,
Poisoning by other general anesthetics  intentional self-harm  subsequent encounter,T41292D,
Poisoning by other general anesthetics  intentional self-harm  sequela,T41292S,
Poisoning by other general anesthetics  assault  initial encounter,T41293A,
Poisoning by other general anesthetics  assault  subsequent encounter,T41293D,
Poisoning by other general anesthetics  assault  sequela,T41293S,
Poisoning by other general anesthetics  undetermined  initial encounter,T41294A,
Poisoning by other general anesthetics  undetermined  subsequent encounter,T41294D,
Poisoning by other general anesthetics  undetermined  sequela,T41294S,
Adverse effect of other general anesthetics  initial encounter,T41295A,
Adverse effect of other general anesthetics  subsequent encounter,T41295D,
Adverse effect of other general anesthetics  sequela,T41295S,
Underdosing of other general anesthetics  initial encounter,T41296A,
Underdosing of other general anesthetics  subsequent encounter,T41296D,
Underdosing of other general anesthetics  sequela,T41296S,
Poisoning by local anesthetics  accidental (unintentional)  initial encounter,T413X1A,
Poisoning by local anesthetics  accidental (unintentional)  subsequent encounter,T413X1D,
Poisoning by local anesthetics  accidental (unintentional)  sequela,T413X1S,
Poisoning by local anesthetics  intentional self-harm  initial encounter,T413X2A,
Poisoning by local anesthetics  intentional self-harm  subsequent encounter,T413X2D,
Poisoning by local anesthetics  intentional self-harm  sequela,T413X2S,
Poisoning by local anesthetics  assault  initial encounter,T413X3A,
Poisoning by local anesthetics  assault  subsequent encounter,T413X3D,
Poisoning by local anesthetics  assault  sequela,T413X3S,
Poisoning by local anesthetics  undetermined  initial encounter,T413X4A,
Poisoning by local anesthetics  undetermined  subsequent encounter,T413X4D,
Poisoning by local anesthetics  undetermined  sequela,T413X4S,
Adverse effect of local anesthetics  initial encounter,T413X5A,
Adverse effect of local anesthetics  subsequent encounter,T413X5D,
Adverse effect of local anesthetics  sequela,T413X5S,
Underdosing of local anesthetics  initial encounter,T413X6A,
Underdosing of local anesthetics  subsequent encounter,T413X6D,
Underdosing of local anesthetics  sequela,T413X6S,
Poisoning by unspecified anesthetic  accidental (unintentional)  initial encounter,T4141XA,
Poisoning by unspecified anesthetic  accidental (unintentional)  subsequent encounter,T4141XD,
Poisoning by unspecified anesthetic  accidental (unintentional)  sequela,T4141XS,
Poisoning by unspecified anesthetic  intentional self-harm  initial encounter,T4142XA,
Poisoning by unspecified anesthetic  intentional self-harm  subsequent encounter,T4142XD,
Poisoning by unspecified anesthetic  intentional self-harm  sequela,T4142XS,
Poisoning by unspecified anesthetic  assault  initial encounter,T4143XA,
Poisoning by unspecified anesthetic  assault  subsequent encounter,T4143XD,
Poisoning by unspecified anesthetic  assault  sequela,T4143XS,
Poisoning by unspecified anesthetic  undetermined  initial encounter,T4144XA,
Poisoning by unspecified anesthetic  undetermined  subsequent encounter,T4144XD,
Poisoning by unspecified anesthetic  undetermined  sequela,T4144XS,
Adverse effect of unspecified anesthetic  initial encounter,T4145XA,
Adverse effect of unspecified anesthetic  subsequent encounter,T4145XD,
Adverse effect of unspecified anesthetic  sequela,T4145XS,
Underdosing of unspecified anesthetics  initial encounter,T4146XA,
Underdosing of unspecified anesthetics  subsequent encounter,T4146XD,
Underdosing of unspecified anesthetics  sequela,T4146XS,
Poisoning by therapeutic gases  accidental (unintentional)  initial encounter,T415X1A,
Poisoning by therapeutic gases  accidental (unintentional)  subsequent encounter,T415X1D,
Poisoning by therapeutic gases  accidental (unintentional)  sequela,T415X1S,
Poisoning by therapeutic gases  intentional self-harm  initial encounter,T415X2A,
Poisoning by therapeutic gases  intentional self-harm  subsequent encounter,T415X2D,
Poisoning by therapeutic gases  intentional self-harm  sequela,T415X2S,
Poisoning by therapeutic gases  assault  initial encounter,T415X3A,
Poisoning by therapeutic gases  assault  subsequent encounter,T415X3D,
Poisoning by therapeutic gases  assault  sequela,T415X3S,
Poisoning by therapeutic gases  undetermined  initial encounter,T415X4A,
Poisoning by therapeutic gases  undetermined  subsequent encounter,T415X4D,
Poisoning by therapeutic gases  undetermined  sequela,T415X4S,
Adverse effect of therapeutic gases  initial encounter,T415X5A,
Adverse effect of therapeutic gases  subsequent encounter,T415X5D,
Adverse effect of therapeutic gases  sequela,T415X5S,
Underdosing of therapeutic gases  initial encounter,T415X6A,
Underdosing of therapeutic gases  subsequent encounter,T415X6D,
Underdosing of therapeutic gases  sequela,T415X6S,
Poisoning by hydantoin derivatives  accidental (unintentional)  initial encounter,T420X1A,
Poisoning by hydantoin derivatives  accidental (unintentional)  subsequent encounter,T420X1D,
Poisoning by hydantoin derivatives  accidental (unintentional)  sequela,T420X1S,
Poisoning by hydantoin derivatives  intentional self-harm  initial encounter,T420X2A,
Poisoning by hydantoin derivatives  intentional self-harm  subsequent encounter,T420X2D,
Poisoning by hydantoin derivatives  intentional self-harm  sequela,T420X2S,
Poisoning by hydantoin derivatives  assault  initial encounter,T420X3A,
Poisoning by hydantoin derivatives  assault  subsequent encounter,T420X3D,
Poisoning by hydantoin derivatives  assault  sequela,T420X3S,
Poisoning by hydantoin derivatives  undetermined  initial encounter,T420X4A,
Poisoning by hydantoin derivatives  undetermined  subsequent encounter,T420X4D,
Poisoning by hydantoin derivatives  undetermined  sequela,T420X4S,
Adverse effect of hydantoin derivatives  initial encounter,T420X5A,
Adverse effect of hydantoin derivatives  subsequent encounter,T420X5D,
Adverse effect of hydantoin derivatives  sequela,T420X5S,
Underdosing of hydantoin derivatives  initial encounter,T420X6A,
Underdosing of hydantoin derivatives  subsequent encounter,T420X6D,
Underdosing of hydantoin derivatives  sequela,T420X6S,
Poisoning by iminostilbenes  accidental (unintentional)  initial encounter,T421X1A,
Poisoning by iminostilbenes  accidental (unintentional)  subsequent encounter,T421X1D,
Poisoning by iminostilbenes  accidental (unintentional)  sequela,T421X1S,
Poisoning by iminostilbenes  intentional self-harm  initial encounter,T421X2A,
Poisoning by iminostilbenes  intentional self-harm  subsequent encounter,T421X2D,
Poisoning by iminostilbenes  intentional self-harm  sequela,T421X2S,
Poisoning by iminostilbenes  assault  initial encounter,T421X3A,
Poisoning by iminostilbenes  assault  subsequent encounter,T421X3D,
Poisoning by iminostilbenes  assault  sequela,T421X3S,
Poisoning by iminostilbenes  undetermined  initial encounter,T421X4A,
Poisoning by iminostilbenes  undetermined  subsequent encounter,T421X4D,
Poisoning by iminostilbenes  undetermined  sequela,T421X4S,
Adverse effect of iminostilbenes  initial encounter,T421X5A,
Adverse effect of iminostilbenes  subsequent encounter,T421X5D,
Adverse effect of iminostilbenes  sequela,T421X5S,
Underdosing of iminostilbenes  initial encounter,T421X6A,
Underdosing of iminostilbenes  subsequent encounter,T421X6D,
Underdosing of iminostilbenes  sequela,T421X6S,
Poisoning by succinimides and oxazolidinediones  accidental (unintentional)  initial encounter,T422X1A,
Poisoning by succinimides and oxazolidinediones  accidental (unintentional)  subsequent encounter,T422X1D,
Poisoning by succinimides and oxazolidinediones  accidental (unintentional)  sequela,T422X1S,
Poisoning by succinimides and oxazolidinediones  intentional self-harm  initial encounter,T422X2A,
Poisoning by succinimides and oxazolidinediones  intentional self-harm  subsequent encounter,T422X2D,
Poisoning by succinimides and oxazolidinediones  intentional self-harm  sequela,T422X2S,
Poisoning by succinimides and oxazolidinediones  assault  initial encounter,T422X3A,
Poisoning by succinimides and oxazolidinediones  assault  subsequent encounter,T422X3D,
Poisoning by succinimides and oxazolidinediones  assault  sequela,T422X3S,
Poisoning by succinimides and oxazolidinediones  undetermined  initial encounter,T422X4A,
Poisoning by succinimides and oxazolidinediones  undetermined  subsequent encounter,T422X4D,
Poisoning by succinimides and oxazolidinediones  undetermined  sequela,T422X4S,
Adverse effect of succinimides and oxazolidinediones  initial encounter,T422X5A,
Adverse effect of succinimides and oxazolidinediones  subsequent encounter,T422X5D,
Adverse effect of succinimides and oxazolidinediones  sequela,T422X5S,
Underdosing of succinimides and oxazolidinediones  initial encounter,T422X6A,
Underdosing of succinimides and oxazolidinediones  subsequent encounter,T422X6D,
Underdosing of succinimides and oxazolidinediones  sequela,T422X6S,
Poisoning by barbiturates  accidental (unintentional)  initial encounter,T423X1A,
Poisoning by barbiturates  accidental (unintentional)  subsequent encounter,T423X1D,
Poisoning by barbiturates  accidental (unintentional)  sequela,T423X1S,
Poisoning by barbiturates  intentional self-harm  initial encounter,T423X2A,
Poisoning by barbiturates  intentional self-harm  subsequent encounter,T423X2D,
Poisoning by barbiturates  intentional self-harm  sequela,T423X2S,
Poisoning by barbiturates  assault  initial encounter,T423X3A,
Poisoning by barbiturates  assault  subsequent encounter,T423X3D,
Poisoning by barbiturates  assault  sequela,T423X3S,
Poisoning by barbiturates  undetermined  initial encounter,T423X4A,
Poisoning by barbiturates  undetermined  subsequent encounter,T423X4D,
Poisoning by barbiturates  undetermined  sequela,T423X4S,
Adverse effect of barbiturates  initial encounter,T423X5A,
Adverse effect of barbiturates  subsequent encounter,T423X5D,
Adverse effect of barbiturates  sequela,T423X5S,
Underdosing of barbiturates  initial encounter,T423X6A,
Underdosing of barbiturates  subsequent encounter,T423X6D,
Underdosing of barbiturates  sequela,T423X6S,
Poisoning by benzodiazepines  accidental (unintentional)  initial encounter,T424X1A,
Poisoning by benzodiazepines  accidental (unintentional)  subsequent encounter,T424X1D,
Poisoning by benzodiazepines  accidental (unintentional)  sequela,T424X1S,
Poisoning by benzodiazepines  intentional self-harm  initial encounter,T424X2A,
Poisoning by benzodiazepines  intentional self-harm  subsequent encounter,T424X2D,
Poisoning by benzodiazepines  intentional self-harm  sequela,T424X2S,
Poisoning by benzodiazepines  assault  initial encounter,T424X3A,
Poisoning by benzodiazepines  assault  subsequent encounter,T424X3D,
Poisoning by benzodiazepines  assault  sequela,T424X3S,
Poisoning by benzodiazepines  undetermined  initial encounter,T424X4A,
Poisoning by benzodiazepines  undetermined  subsequent encounter,T424X4D,
Poisoning by benzodiazepines  undetermined  sequela,T424X4S,
Adverse effect of benzodiazepines  initial encounter,T424X5A,
Adverse effect of benzodiazepines  subsequent encounter,T424X5D,
Adverse effect of benzodiazepines  sequela,T424X5S,
Underdosing of benzodiazepines  initial encounter,T424X6A,
Underdosing of benzodiazepines  subsequent encounter,T424X6D,
Underdosing of benzodiazepines  sequela,T424X6S,
Poisoning by mixed antiepileptics  accidental (unintentional)  initial encounter,T425X1A,
Poisoning by mixed antiepileptics  accidental (unintentional)  subsequent encounter,T425X1D,
Poisoning by mixed antiepileptics  accidental (unintentional)  sequela,T425X1S,
Poisoning by mixed antiepileptics  intentional self-harm  initial encounter,T425X2A,
Poisoning by mixed antiepileptics  intentional self-harm  subsequent encounter,T425X2D,
Poisoning by mixed antiepileptics  intentional self-harm  sequela,T425X2S,
Poisoning by mixed antiepileptics  assault  initial encounter,T425X3A,
Poisoning by mixed antiepileptics  assault  subsequent encounter,T425X3D,
Poisoning by mixed antiepileptics  assault  sequela,T425X3S,
Poisoning by mixed antiepileptics  undetermined  initial encounter,T425X4A,
Poisoning by mixed antiepileptics  undetermined  subsequent encounter,T425X4D,
Poisoning by mixed antiepileptics  undetermined  sequela,T425X4S,
Adverse effect of mixed antiepileptics  initial encounter,T425X5A,
Adverse effect of mixed antiepileptics  subsequent encounter,T425X5D,
Adverse effect of mixed antiepileptics  sequela,T425X5S,
Underdosing of mixed antiepileptics  initial encounter,T425X6A,
Underdosing of mixed antiepileptics  subsequent encounter,T425X6D,
Underdosing of mixed antiepileptics  sequela,T425X6S,
Poisoning by other antiepileptic and sedative-hypnotic drugs  accidental (unintentional)  initial encounter,T426X1A,
Poisoning by other antiepileptic and sedative-hypnotic drugs  accidental (unintentional)  subsequent encounter,T426X1D,
Poisoning by other antiepileptic and sedative-hypnotic drugs  accidental (unintentional)  sequela,T426X1S,
Poisoning by other antiepileptic and sedative-hypnotic drugs  intentional self-harm  initial encounter,T426X2A,
Poisoning by other antiepileptic and sedative-hypnotic drugs  intentional self-harm  subsequent encounter,T426X2D,
Poisoning by other antiepileptic and sedative-hypnotic drugs  intentional self-harm  sequela,T426X2S,
Poisoning by other antiepileptic and sedative-hypnotic drugs  assault  initial encounter,T426X3A,
Poisoning by other antiepileptic and sedative-hypnotic drugs  assault  subsequent encounter,T426X3D,
Poisoning by other antiepileptic and sedative-hypnotic drugs  assault  sequela,T426X3S,
Poisoning by other antiepileptic and sedative-hypnotic drugs  undetermined  initial encounter,T426X4A,
Poisoning by other antiepileptic and sedative-hypnotic drugs  undetermined  subsequent encounter,T426X4D,
Poisoning by other antiepileptic and sedative-hypnotic drugs  undetermined  sequela,T426X4S,
